ID,Age,Education,Marital_Status,Income,Dependents,Dt_Customer,Recency,RecencyScore,Frequency,FrequencyScore,Monetary,MonetaryScore,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,Complain,1st Campaign,2nd Campaign,3rd Campaign,4th Campaign,5th Campaign,6th Campaign,Segment
5043,63,Basic,Married,26997.0,0,2012-11-05,89,1.0,13,2.0,434,3.0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,At Risk
5267,44,Bachelor,Divorced,33986.0,1,2013-03-14,43,3.0,5,0.0,44,1.0,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,Promising
339,42,Doctoral,Married,57091.0,1,2012-11-23,82,1.0,18,3.0,496,3.0,462,0,24,6,0,4,2,9,2,5,7,0,0,0,0,1,0,1,At Risk
2516,45,Master,Married,46831.0,2,2013-06-08,84,1.0,7,1.0,78,1.0,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,Hibernating
9010,42,Master,Married,83151.0,0,2013-02-10,80,1.0,23,4.0,2346,5.0,968,147,842,137,42,210,1,5,7,10,2,0,1,0,1,0,1,1,Can't Lose
378,43,Bachelor,Married,52531.0,0,2012-12-30,68,2.0,21,4.0,794,3.0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,At Risk
4808,58,Bachelor,Married,15759.0,0,2013-09-05,12,4.0,4,0.0,17,0.0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Promising
5068,43,Bachelor,Single,22804.0,1,2013-07-31,75,1.0,5,0.0,26,0.0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Hibernating
7628,41,Master,Married,43050.0,1,2014-03-18,10,4.0,8,1.0,76,1.0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,Promising
7128,37,Doctoral,Single,42997.0,2,2013-12-07,91,0.0,4,0.0,15,0.0,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,Lost
3551,60,Master,Together,60033.0,1,2014-03-29,28,4.0,10,2.0,198,2.0,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,Promising
1663,36,Doctoral,Together,34043.0,1,2013-10-25,97,0.0,5,0.0,49,1.0,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,Hibernating
5543,48,Bachelor,Together,57811.0,1,2013-06-24,49,3.0,25,4.0,802,3.0,545,7,114,37,21,78,5,7,2,11,5,0,0,0,0,1,0,0,Need Attention
1577,68,Bachelor,Married,78569.0,0,2014-02-19,14,4.0,15,2.0,1736,5.0,558,79,622,207,175,95,1,4,6,4,1,0,0,0,0,0,1,1,Need Attention
10641,36,Bachelor,Single,7500.0,2,2012-12-27,5,5.0,10,2.0,57,1.0,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,Promising
5336,43,Master,Together,157733.0,1,2013-06-04,37,3.0,2,0.0,59,1.0,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,Promising
6024,61,Bachelor,Together,94384.0,0,2013-03-04,62,2.0,18,3.0,2302,5.0,1111,24,790,160,45,172,0,5,8,5,2,0,1,0,0,1,1,1,At Risk
1878,29,Master,Married,23148.0,0,2014-02-18,83,1.0,6,1.0,37,1.0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,Hibernating
3099,44,Bachelor,Divorced,44267.0,2,2013-02-25,48,3.0,16,3.0,310,2.0,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,Need Attention
6055,35,Bachelor,Married,71626.0,0,2012-11-01,94,0.0,19,3.0,1305,4.0,546,72,376,94,145,72,1,5,5,8,3,0,0,0,0,1,0,0,At Risk
5841,48,Bachelor,Together,60894.0,1,2013-06-28,61,2.0,26,5.0,832,3.0,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,At Risk
3972,38,Bachelor,Together,50200.0,2,2013-04-03,70,1.0,19,3.0,401,3.0,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,At Risk
4394,49,Doctoral,Married,81051.0,0,2014-05-23,43,3.0,23,4.0,1501,4.0,1142,29,249,38,29,14,1,5,5,12,2,0,0,0,0,1,1,0,Need Attention
5758,32,Bachelor,Married,65169.0,0,2014-01-14,23,4.0,28,5.0,1189,4.0,1074,0,69,0,0,46,1,10,4,13,6,0,1,1,1,0,1,1,Loyal
6658,42,Bachelor,Together,59868.0,1,2013-07-22,37,3.0,32,5.0,1194,4.0,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,Loyal
4603,54,Doctoral,Married,65695.0,1,2014-01-31,50,2.0,21,4.0,656,3.0,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,At Risk
7143,59,Master,Together,74805.0,1,2013-11-06,14,4.0,26,5.0,820,3.0,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,Need Attention
8789,25,Master,Married,59060.0,1,2014-01-11,77,1.0,14,2.0,274,2.0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,Hibernating
6197,52,Doctoral,Single,27238.0,2,2013-04-20,39,3.0,9,2.0,57,1.0,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,Promising
4554,49,Bachelor,Together,47009.0,1,2013-10-01,89,1.0,17,3.0,448,3.0,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,At Risk
4937,41,Master,Married,46094.0,2,2014-06-10,62,2.0,5,0.0,44,1.0,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,Hibernating
1920,42,Bachelor,Married,40321.0,2,2013-07-29,59,2.0,8,1.0,102,2.0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,Hibernating
8749,30,Bachelor,Together,37235.0,1,2014-02-01,68,2.0,5,0.0,61,1.0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,Hibernating
1650,54,Master,Married,81843.0,0,2013-04-22,13,4.0,27,5.0,1643,5.0,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,Loyal
10377,56,Master,Together,46692.0,1,2013-06-06,37,3.0,15,2.0,397,3.0,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,Need Attention
9206,46,Bachelor,Together,77382.0,1,2014-01-07,36,3.0,26,5.0,1121,4.0,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,0,1,0,Loyal
10971,37,Bachelor,Single,37774.0,2,2012-09-03,28,4.0,16,3.0,473,3.0,173,8,107,7,2,176,4,7,2,3,9,1,0,0,1,0,0,1,Need Attention
6398,40,Basic,Married,18393.0,1,2014-03-29,2,5.0,8,1.0,50,1.0,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,New Customer
9212,52,Master,Married,72828.0,1,2013-02-14,17,4.0,28,5.0,1678,5.0,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,Loyal
7937,32,Bachelor,Married,24711.0,0,2014-04-18,86,1.0,7,1.0,58,1.0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,Hibernating
839,39,Doctoral,Married,45503.0,1,2013-09-25,54,2.0,9,2.0,170,2.0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,Hibernating
4246,32,Master,Single,6560.0,0,2013-12-12,2,5.0,2,0.0,373,2.0,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,New Customer
158,69,Doctoral,Together,71604.0,0,2013-11-17,3,5.0,17,3.0,1196,4.0,345,53,528,98,75,97,1,8,3,5,4,0,0,0,1,0,0,1,Need Attention
4832,35,Bachelor,Married,27244.0,1,2014-03-07,84,1.0,8,1.0,101,2.0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,Hibernating
5621,45,Bachelor,Married,48752.0,2,2012-12-12,8,5.0,17,3.0,316,2.0,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,Need Attention
1945,52,Bachelor,Married,71434.0,1,2013-09-18,4,5.0,21,4.0,1400,4.0,711,36,217,172,96,168,3,7,4,7,4,0,1,0,0,1,0,0,Best
5147,66,Bachelor,Single,90842.0,0,2013-07-29,57,2.0,27,5.0,1424,4.0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,Can't Lose
2535,36,Master,Married,88097.0,1,2012-08-18,24,4.0,20,4.0,844,3.0,163,0,480,0,126,75,1,6,5,8,9,0,1,0,0,1,1,1,Need Attention
11039,39,Bachelor,Married,51948.0,1,2013-09-17,51,2.0,13,2.0,311,2.0,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,Hibernating
9635,31,Master,Married,35876.0,0,2014-04-20,13,4.0,8,1.0,129,2.0,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,Promising
2173,62,Bachelor,Widow,40049.0,1,2013-10-16,23,4.0,5,0.0,32,0.0,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,Promising
942,32,Bachelor,Single,39660.0,1,2012-08-08,36,3.0,14,2.0,299,2.0,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,Promising
9386,52,Bachelor,Together,50127.0,1,2014-05-29,88,1.0,13,2.0,320,2.0,274,0,21,4,6,15,1,5,1,6,6,0,0,0,0,1,0,0,Hibernating
5510,37,Master,Married,43263.0,1,2012-11-21,2,5.0,16,3.0,441,3.0,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,Need Attention
873,65,Master,Married,62845.0,2,2012-10-01,3,5.0,28,5.0,1178,4.0,1099,0,45,0,0,34,11,3,4,10,8,0,0,0,0,1,0,1,Best
5181,32,Basic,Single,24367.0,1,2013-03-20,58,2.0,4,0.0,24,0.0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,Hibernating
979,39,Bachelor,Single,33249.0,1,2013-02-20,11,4.0,8,1.0,112,2.0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Promising
10390,55,Master,Married,26887.0,1,2013-02-10,27,4.0,5,0.0,30,0.0,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,Promising
4698,31,Doctoral,Married,50150.0,0,2013-06-20,32,3.0,16,3.0,410,3.0,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Need Attention
7793,38,Bachelor,Together,62061.0,1,2013-08-31,12,4.0,24,4.0,800,3.0,641,7,84,0,30,38,3,10,4,7,6,0,0,0,0,1,0,0,Need Attention
10590,58,Doctoral,Together,76542.0,0,2013-03-30,91,0.0,23,4.0,1483,4.0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,Can't Lose
5080,21,Bachelor,Single,70515.0,0,2013-10-21,12,4.0,17,3.0,1258,4.0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,Need Attention
8369,27,Bachelor,Together,18227.0,1,2012-11-08,21,4.0,4,0.0,28,0.0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,Promising
3834,52,Bachelor,Single,69627.0,1,2013-03-17,35,3.0,23,4.0,861,3.0,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,Need Attention
7912,36,Bachelor,Married,38136.0,1,2013-04-22,69,2.0,8,1.0,103,2.0,8,15,27,0,20,33,2,3,1,2,8,0,0,0,1,0,0,0,Hibernating
7712,68,Doctoral,Single,62159.0,0,2014-04-28,68,2.0,19,3.0,634,3.0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,At Risk
1065,51,Bachelor,Single,80695.0,0,2013-12-29,85,1.0,19,3.0,1918,5.0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,At Risk
1343,46,Bachelor,Together,58554.0,2,2012-09-26,55,2.0,22,4.0,586,3.0,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,At Risk
1384,22,Basic,Married,17256.0,1,2013-11-23,10,4.0,7,1.0,62,1.0,6,4,14,8,8,22,2,2,1,2,8,0,0,0,1,0,0,0,Promising
9967,40,Bachelor,Divorced,53034.0,2,2013-05-30,30,3.0,22,4.0,447,3.0,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,Need Attention
6181,64,Master,Together,52203.0,0,2012-07-31,36,3.0,27,5.0,939,4.0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,Loyal
10507,37,Master,Divorced,59601.0,1,2013-07-25,14,4.0,15,2.0,797,3.0,691,7,69,0,7,23,4,2,2,7,8,0,0,0,0,1,0,0,Need Attention
2674,56,Master,Single,75154.0,1,2012-09-04,79,1.0,16,3.0,1143,4.0,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,At Risk
2698,38,Bachelor,Single,47025.0,1,2013-11-07,52,2.0,17,3.0,415,3.0,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,At Risk
3231,41,Bachelor,Married,37971.0,1,2013-11-25,97,0.0,5,0.0,30,0.0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,Lost
4096,46,Master,Divorced,41335.0,1,2013-12-26,24,4.0,12,2.0,187,2.0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,Promising
10476,56,Bachelor,Married,67267.0,1,2014-05-13,0,5.0,11,2.0,251,2.0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,Promising
5948,39,Bachelor,Single,57338.0,1,2014-04-29,96,0.0,12,2.0,237,2.0,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,Hibernating
9140,54,Master,Together,50523.0,2,2013-12-25,89,1.0,8,1.0,91,1.0,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,Hibernating
10258,49,Master,Single,35791.0,3,2013-05-06,94,0.0,6,1.0,35,1.0,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,Hibernating
4743,45,Doctoral,Married,56242.0,1,2013-03-03,72,1.0,28,5.0,971,4.0,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,Can't Lose
8805,54,Bachelor,Single,48904.0,1,2012-12-02,1,5.0,17,3.0,371,2.0,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,Need Attention
1542,39,Bachelor,Single,56243.0,3,2013-12-30,26,4.0,20,4.0,396,3.0,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,Need Attention
6770,29,Bachelor,Married,21355.0,1,2013-08-20,5,5.0,7,1.0,68,1.0,5,13,14,0,5,31,2,2,1,2,6,0,0,0,1,0,0,1,New Customer
8773,43,Master,Together,57420.0,1,2013-06-25,22,4.0,15,2.0,322,2.0,280,0,18,0,0,24,3,5,1,6,7,0,0,0,0,1,0,0,Promising
10475,44,Master,Together,46692.0,1,2013-04-01,39,3.0,14,2.0,317,2.0,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,Promising
10420,59,Master,Divorced,46390.0,1,2014-05-05,56,2.0,10,2.0,222,2.0,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,Hibernating
7514,58,Master,Together,54342.0,2,2013-07-03,74,1.0,12,2.0,177,2.0,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,Hibernating
2902,56,Bachelor,Together,38232.0,2,2012-09-03,87,1.0,5,0.0,45,1.0,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,Hibernating
4345,50,Master,Single,44246.5,2,2014-01-12,49,3.0,4,0.0,21,0.0,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,Promising
793,41,Bachelor,Married,20895.0,1,2012-10-06,24,4.0,6,1.0,45,1.0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,Promising
10909,66,Bachelor,Married,92344.0,0,2014-01-15,9,5.0,20,4.0,1899,5.0,992,24,694,51,19,119,0,5,10,5,1,0,0,0,1,0,1,0,Best
3769,42,Doctoral,Together,51937.0,1,2014-03-02,17,4.0,5,0.0,42,1.0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Promising
8702,38,Master,Together,26907.0,2,2013-08-20,10,4.0,6,1.0,22,0.0,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Promising
4791,34,Bachelor,Together,44964.0,2,2012-12-16,35,3.0,5,0.0,41,1.0,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,Promising
2963,35,Bachelor,Together,75507.0,0,2014-05-02,56,2.0,21,4.0,1440,4.0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,Can't Lose
8216,42,Master,Married,53761.0,2,2013-10-11,7,5.0,17,3.0,325,2.0,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,Need Attention
8140,41,Bachelor,Together,22682.0,1,2013-10-03,51,2.0,10,2.0,95,2.0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,Hibernating
10146,42,Doctoral,Together,38887.0,1,2014-03-02,17,4.0,5,0.0,42,1.0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Promising
5289,39,Master,Single,41658.0,2,2012-11-09,30,3.0,6,1.0,72,1.0,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,Promising
2587,42,Doctoral,Married,29791.0,1,2014-05-15,21,4.0,7,1.0,20,0.0,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,Promising
4405,58,Master,Married,63915.0,2,2013-07-30,2,5.0,23,4.0,789,3.0,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,Need Attention
8663,40,Bachelor,Divorced,39996.0,2,2014-05-22,85,1.0,4,0.0,15,0.0,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Hibernating
2589,42,Bachelor,Divorced,26759.0,1,2014-02-07,65,2.0,8,1.0,59,1.0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,Hibernating
3421,46,Master,Divorced,63841.0,1,2013-04-21,64,2.0,22,4.0,908,3.0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,At Risk
10490,45,Doctoral,Married,51039.0,2,2012-12-10,11,4.0,14,2.0,417,3.0,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,Need Attention
9958,42,Bachelor,Married,65685.0,1,2014-03-29,54,2.0,21,4.0,769,3.0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,At Risk
2534,61,Bachelor,Married,37716.0,1,2014-04-21,4,5.0,10,2.0,188,2.0,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,Promising
4188,57,Bachelor,Single,36864.0,1,2012-08-13,53,2.0,14,2.0,354,2.0,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,Hibernating
6613,44,Master,Married,44511.0,1,2012-10-12,39,3.0,26,5.0,727,3.0,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,Need Attention
10827,47,Doctoral,Married,36947.0,2,2012-08-07,49,3.0,11,2.0,146,2.0,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,Promising
5491,63,Master,Together,47352.0,1,2013-04-11,70,1.0,16,3.0,319,2.0,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,At Risk
8402,61,Master,Married,67087.0,1,2013-12-17,40,3.0,22,4.0,794,3.0,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,Need Attention
8783,64,Bachelor,Married,57045.0,1,2012-09-08,40,3.0,18,3.0,454,3.0,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,Need Attention
10010,61,Doctoral,Divorced,36957.0,2,2012-09-06,43,3.0,11,2.0,152,2.0,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,Promising
618,37,Doctoral,Married,69389.0,1,2012-09-28,17,4.0,22,4.0,797,3.0,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,Need Attention
9121,42,Bachelor,Married,80134.0,1,2013-05-20,40,3.0,16,3.0,1690,5.0,1218,16,272,104,0,80,2,5,3,6,6,0,1,0,0,1,1,1,Need Attention
361,45,Master,Married,43142.0,2,2014-02-18,84,1.0,4,0.0,20,0.0,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,Hibernating
4310,70,Bachelor,Married,80589.0,0,2014-01-22,25,4.0,21,4.0,1428,4.0,507,93,520,242,40,26,1,5,10,5,1,0,1,0,0,0,0,1,Need Attention
2678,24,Bachelor,Single,34412.0,1,2013-02-13,62,2.0,11,2.0,209,2.0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,Hibernating
6376,35,Bachelor,Single,57537.0,1,2013-06-10,83,1.0,19,3.0,545,3.0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,At Risk
524,48,Basic,Together,22634.0,0,2013-01-16,47,3.0,6,1.0,96,2.0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,Promising
10341,66,Bachelor,Together,51315.0,0,2014-02-23,45,3.0,10,2.0,222,2.0,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,Promising
5654,42,Bachelor,Married,36026.0,3,2014-03-16,34,3.0,7,1.0,61,1.0,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,Promising
4098,41,Bachelor,Married,24639.0,2,2014-01-28,3,5.0,9,2.0,44,1.0,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,Promising
5824,42,Doctoral,Together,34578.0,3,2014-04-11,1,5.0,4,0.0,8,0.0,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,New Customer
7000,42,Master,Single,65704.0,0,2013-10-13,18,4.0,23,4.0,817,3.0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,Need Attention
2561,48,Bachelor,Single,63810.0,1,2012-11-11,45,3.0,23,4.0,1371,4.0,977,12,253,16,12,101,4,4,3,12,8,0,0,0,0,1,0,0,Need Attention
5229,45,Doctoral,Together,54132.0,1,2014-02-16,81,1.0,5,0.0,42,1.0,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Hibernating
2428,44,Bachelor,Married,28164.0,1,2013-05-04,23,4.0,9,2.0,78,1.0,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,Promising
2836,42,Doctoral,Married,43269.0,1,2013-09-16,61,2.0,4,0.0,19,0.0,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,Hibernating
8418,56,Master,Single,38741.0,2,2014-03-30,60,2.0,7,1.0,61,1.0,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,Hibernating
1362,42,Bachelor,Single,31907.0,0,2013-03-04,75,1.0,14,2.0,449,3.0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,At Risk
7152,31,Master,Married,27100.0,1,2013-04-05,64,2.0,5,0.0,37,1.0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,Hibernating
9349,29,Bachelor,Married,92533.0,0,2013-12-19,84,1.0,23,4.0,1131,4.0,693,21,118,110,147,42,1,6,5,11,2,0,1,0,0,0,1,0,Can't Lose
274,41,Bachelor,Single,34853.0,2,2013-12-23,75,1.0,7,1.0,34,0.0,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,Hibernating
3388,47,Bachelor,Divorced,70844.0,2,2013-10-30,16,4.0,17,3.0,294,2.0,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,Need Attention
922,35,Master,Married,31086.0,2,2013-05-04,79,1.0,6,1.0,48,1.0,16,2,11,3,0,16,2,1,1,2,8,0,0,0,1,0,0,0,Hibernating
8588,53,Bachelor,Married,60544.0,2,2012-08-25,92,0.0,15,2.0,289,2.0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,Hibernating
2518,28,Master,Together,20491.0,0,2013-01-25,16,4.0,4,0.0,30,0.0,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,Promising
574,50,Bachelor,Married,42523.0,0,2014-04-23,96,0.0,7,1.0,125,2.0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,Hibernating
5967,62,Bachelor,Together,33402.0,2,2013-07-18,60,2.0,9,2.0,70,1.0,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,Hibernating
1183,65,Master,Married,36408.0,2,2013-09-21,11,4.0,4,0.0,22,0.0,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,Promising
6856,35,Bachelor,Together,21645.0,1,2012-09-03,75,1.0,9,2.0,65,1.0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,Hibernating
4530,66,Master,Widow,78427.0,0,2012-10-24,36,3.0,23,4.0,1930,5.0,972,19,595,180,26,138,3,3,7,10,3,0,1,0,0,0,0,1,Need Attention
1553,68,Bachelor,Together,82657.0,0,2013-09-27,71,1.0,23,4.0,2283,5.0,966,168,672,246,105,126,1,7,5,10,4,0,1,0,0,1,0,0,Can't Lose
4682,56,Bachelor,Married,51876.0,0,2013-10-15,88,1.0,13,2.0,310,2.0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,Hibernating
8204,43,Master,Married,78041.0,0,2012-12-16,93,0.0,18,3.0,1319,4.0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,At Risk
5221,57,Bachelor,Married,52852.0,1,2012-12-01,93,0.0,26,5.0,879,3.0,714,8,99,11,0,47,4,10,7,5,8,0,0,0,1,0,0,0,At Risk
1232,32,Doctoral,Together,70038.0,0,2013-10-25,54,2.0,17,3.0,1244,4.0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,At Risk
1927,41,Master,Together,69401.0,1,2014-03-23,41,3.0,17,3.0,690,3.0,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,Need Attention
5788,42,Bachelor,Together,46053.0,1,2013-02-17,46,3.0,12,2.0,209,2.0,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,Promising
6652,49,Bachelor,Married,77343.0,0,2014-06-09,28,4.0,17,3.0,1134,4.0,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,Need Attention
6246,61,Bachelor,Single,73892.0,0,2013-11-13,40,3.0,23,4.0,1507,4.0,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,Need Attention
5975,47,Doctoral,Single,40304.0,1,2013-09-30,82,1.0,6,1.0,57,1.0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,Hibernating
6875,49,Doctoral,Together,32727.0,0,2012-08-28,38,3.0,17,3.0,529,3.0,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,Need Attention
4399,45,Bachelor,Together,68695.0,0,2014-06-25,3,5.0,16,3.0,1091,4.0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,Need Attention
4042,43,Bachelor,Divorced,43300.0,1,2012-10-13,87,1.0,11,2.0,180,2.0,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,Hibernating
2157,42,Bachelor,Together,26290.0,2,2013-01-12,49,3.0,10,2.0,77,1.0,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,Promising
